iteration,seed,model,num_users,reviews_per_user,accuracy,median_accuracy,model_time_seconds,elapsed_seconds,cpu_percent,cpu_percent_delta,ram_percent,ram_percent_delta,ram_used_mb,ram_used_mb_delta,gpu_util_percent,gpu_util_percent_delta,gpu_memory_percent,gpu_memory_percent_delta,gpu_memory_used_mb,gpu_memory_used_mb_delta,gpu_temperature_c,gpu_temperature_c_delta,gpu_allocated_mb,gpu_reserved_mb,gpu_peak_allocated_mb,gpu_peak_reserved_mb,gpu_available,gpu_backend,gpu_name,gpu_util_percent_max,gpu_memory_used_mb_mean,gpu_memory_used_mb_max,gpu_temperature_c_max,gpu_sample_count,gpu_utilization_scope,pid,python_executable,requested_device,torch_version,torch_cuda_build,torch_cuda_available,effective_device,cuda_telemetry_available,gpu_metrics_status,train_fingerprint,test_fingerprint,train_rows,test_rows,gpu_allocated_mb_delta,gpu_reserved_mb_delta,gpu_peak_allocated_mb_delta,gpu_peak_reserved_mb_delta
4,1003,ao_per_user_cpu,250,100,0.7864,0.8,64.23779702186584,98.06240439999965,25.1,7.5,72.4,2.1000000000000085,11636.609375,335.1796875,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,87,system-wide (NVML/nvidia-smi),26156.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,d80144399d9fc76b6ed483db3217970240dd6cb36479ef5bbcbaaaa369199f96,7a5d30b1e2c474b22548deedfb7c8956b8b365df2e170912d6963a7d34a539e8,20000,5000,,,,
4,1003,ao_per_user_cuda,250,100,0.7512000000000001,0.75,20.24044370651245,53.790824099996826,18.4,2.4999999999999982,71.3,0.3999999999999915,11460.55078125,59.8125,0.4157303370786517,-2.0,2.2705078125,0.341796875,93.0,14.0,53.0,-2.0,0.0,2.0,0.37451171875,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,3.0,83.87640449438203,93.0,55.0,89,system-wide (NVML/nvidia-smi),16308.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,d80144399d9fc76b6ed483db3217970240dd6cb36479ef5bbcbaaaa369199f96,7a5d30b1e2c474b22548deedfb7c8956b8b365df2e170912d6963a7d34a539e8,20000,5000,0.0,2.0,0.37451171875,2.0
4,1003,per_user_pytorch,250,100,0.62,0.65,13.59669017791748,47.91966620000312,21.8,3.1000000000000014,73.6,3.0999999999999943,11829.39453125,489.0546875,9.397590361445783,36.0,3.1982421875,1.26953125,131.0,52.0,53.0,-1.0,16.29736328125,22.0,17.3076171875,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,43.0,92.83132530120481,131.0,55.0,83,system-wide (NVML/nvidia-smi),28132.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,d80144399d9fc76b6ed483db3217970240dd6cb36479ef5bbcbaaaa369199f96,7a5d30b1e2c474b22548deedfb7c8956b8b365df2e170912d6963a7d34a539e8,20000,5000,16.29736328125,22.0,17.3076171875,22.0
4,1003,torch_collaborative,250,100,0.8764,,15.320186853408813,49.2374523000035,21.5,5.399999999999999,74.3,3.200000000000003,11941.6953125,510.06640625,7.534883720930233,23.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,17.69287109375,24.0,18.953125,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,27.0,95.53488372093024,133.0,55.0,86,system-wide (NVML/nvidia-smi),1996.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,d80144399d9fc76b6ed483db3217970240dd6cb36479ef5bbcbaaaa369199f96,7a5d30b1e2c474b22548deedfb7c8956b8b365df2e170912d6963a7d34a539e8,20000,5000,17.69287109375,24.0,18.953125,24.0
4,1003,ao_per_user_cpu,250,200,0.7772,0.7875000000000001,122.8830201625824,158.80188610000187,24.9,6.899999999999999,73.0,2.700000000000003,11733.30078125,432.76953125,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,56.0,143,system-wide (NVML/nvidia-smi),14916.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,5b5f722dc3e3959538b46006bf2b450815855462e91b8df0df9e417fa6d93c8d,65763981b243faf5e4a8f8c0969364917531a693940ea4fb6799a1f3a7852cbf,40000,10000,,,,
4,1003,ao_per_user_cuda,250,200,0.7525,0.75,21.41301679611206,56.89443429998937,19.6,1.5,72.2,1.0,11598.75390625,144.41796875,0.5851063829787234,-4.0,2.7587890625,0.830078125,113.0,34.0,52.0,-2.0,0.0,22.0,1.4853515625,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,5.0,90.93617021276596,113.0,55.0,94,system-wide (NVML/nvidia-smi),17080.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,5b5f722dc3e3959538b46006bf2b450815855462e91b8df0df9e417fa6d93c8d,65763981b243faf5e4a8f8c0969364917531a693940ea4fb6799a1f3a7852cbf,40000,10000,0.0,22.0,1.4853515625,22.0
4,1003,per_user_pytorch,250,200,0.6169,0.625,16.1518337726593,51.95085000002291,21.9,7.099999999999998,73.9,2.700000000000003,11884.4921875,439.6328125,9.978021978021978,28.0,3.1982421875,1.26953125,131.0,52.0,53.0,-1.0,16.31103515625,22.0,17.3388671875,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,45.0,93.92307692307692,131.0,55.0,91,system-wide (NVML/nvidia-smi),24440.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,5b5f722dc3e3959538b46006bf2b450815855462e91b8df0df9e417fa6d93c8d,65763981b243faf5e4a8f8c0969364917531a693940ea4fb6799a1f3a7852cbf,40000,10000,16.31103515625,22.0,17.3388671875,22.0
4,1003,torch_collaborative,250,200,0.8336,,31.1489155292511,65.81719520001207,23.0,6.0,74.5,3.299999999999997,11978.8828125,526.21875,12.156521739130435,23.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,18.21484375,24.0,19.4931640625,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,28.0,104.86086956521739,133.0,55.0,115,system-wide (NVML/nvidia-smi),23908.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,5b5f722dc3e3959538b46006bf2b450815855462e91b8df0df9e417fa6d93c8d,65763981b243faf5e4a8f8c0969364917531a693940ea4fb6799a1f3a7852cbf,40000,10000,18.21484375,24.0,19.4931640625,24.0
5,1004,ao_per_user_cpu,250,5,0.772,1.0,23.291330337524414,55.92703309998615,26.8,-2.3999999999999986,72.2,1.7000000000000028,11612.47265625,282.19921875,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,56.0,50,system-wide (NVML/nvidia-smi),12984.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,5d23e2bd18304e497f1cbb35dae4fee7fc640b64bb0c7ec7a497321ab198439f,235cda1e78dc1523d4d75385e620ccdc259b94a08e8e1d5019c581cbd1ed8fd6,1000,250,,,,
5,1004,ao_per_user_cuda,250,5,0.776,1.0,18.76197648048401,50.993184799997834,18.9,3.799999999999999,71.8,0.5999999999999943,11542.59375,98.6875,0.4090909090909091,-2.0,2.2705078125,0.341796875,93.0,14.0,52.0,-3.0,0.0,2.0,0.00390625,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,3.0,83.93181818181819,93.0,55.0,88,system-wide (NVML/nvidia-smi),25432.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,5d23e2bd18304e497f1cbb35dae4fee7fc640b64bb0c7ec7a497321ab198439f,235cda1e78dc1523d4d75385e620ccdc259b94a08e8e1d5019c581cbd1ed8fd6,1000,250,0.0,2.0,0.00390625,2.0
5,1004,per_user_pytorch,250,5,0.632,1.0,12.650170803070068,45.47631990001537,21.4,5.199999999999999,73.4,2.200000000000003,11802.578125,363.859375,8.126582278481013,33.0,3.1982421875,1.26953125,131.0,52.0,53.0,-1.0,16.28369140625,22.0,17.28466796875,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,36.0,92.21518987341773,131.0,54.0,79,system-wide (NVML/nvidia-smi),25520.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,5d23e2bd18304e497f1cbb35dae4fee7fc640b64bb0c7ec7a497321ab198439f,235cda1e78dc1523d4d75385e620ccdc259b94a08e8e1d5019c581cbd1ed8fd6,1000,250,16.28369140625,22.0,17.28466796875,22.0
5,1004,torch_collaborative,250,5,0.784,,0.9260663986206055,33.612754600006156,19.5,4.0,73.8,2.5999999999999943,11859.4921875,413.74609375,0.288135593220339,8.0,3.1982421875,1.26953125,131.0,52.0,53.0,-1.0,16.830078125,22.0,18.0595703125,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,11.0,80.83050847457628,131.0,55.0,59,system-wide (NVML/nvidia-smi),13184.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,5d23e2bd18304e497f1cbb35dae4fee7fc640b64bb0c7ec7a497321ab198439f,235cda1e78dc1523d4d75385e620ccdc259b94a08e8e1d5019c581cbd1ed8fd6,1000,250,16.830078125,22.0,18.0595703125,22.0
5,1004,ao_per_user_cpu,250,10,0.732,1.0,24.723943948745728,56.20345579998684,25.3,7.900000000000002,71.7,0.9000000000000057,11522.6484375,149.8828125,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,50,system-wide (NVML/nvidia-smi),18860.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,70da41e21aa0701ffbf975ecffc4033fe7bc951f1af6885e57c1641e4a9608f7,379980c2ba6d1de2625fa8af55efe7add2479f76d041f0182b60e011d93a57c6,2000,500,,,,
5,1004,ao_per_user_cuda,250,10,0.728,1.0,18.903986930847168,50.59967619998497,20.6,3.200000000000003,71.9,1.2000000000000028,11551.01953125,186.03515625,0.5057471264367817,-4.0,2.2705078125,0.341796875,93.0,14.0,52.0,-2.0,0.0,2.0,0.00634765625,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,5.0,83.98850574712644,93.0,55.0,87,system-wide (NVML/nvidia-smi),26652.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,70da41e21aa0701ffbf975ecffc4033fe7bc951f1af6885e57c1641e4a9608f7,379980c2ba6d1de2625fa8af55efe7add2479f76d041f0182b60e011d93a57c6,2000,500,0.0,2.0,0.00634765625,2.0
5,1004,per_user_pytorch,250,10,0.596,0.5,10.366015672683716,42.76193459998467,21.6,-6.099999999999998,72.9,1.8000000000000114,11716.08203125,281.34375,8.460526315789474,39.0,3.1982421875,1.26953125,131.0,52.0,53.0,-1.0,16.2841796875,22.0,17.28515625,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,47.0,90.57894736842105,131.0,55.0,76,system-wide (NVML/nvidia-smi),26772.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,70da41e21aa0701ffbf975ecffc4033fe7bc951f1af6885e57c1641e4a9608f7,379980c2ba6d1de2625fa8af55efe7add2479f76d041f0182b60e011d93a57c6,2000,500,16.2841796875,22.0,17.28515625,22.0
5,1004,torch_collaborative,250,10,0.774,,1.6992509365081787,35.04548800000339,21.4,4.299999999999997,73.8,3.200000000000003,11867.2890625,517.75390625,0.7741935483870968,18.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,16.9677734375,24.0,18.2021484375,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,21.0,81.58064516129032,131.0,55.0,62,system-wide (NVML/nvidia-smi),26224.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,70da41e21aa0701ffbf975ecffc4033fe7bc951f1af6885e57c1641e4a9608f7,379980c2ba6d1de2625fa8af55efe7add2479f76d041f0182b60e011d93a57c6,2000,500,16.9677734375,24.0,18.2021484375,24.0
5,1004,ao_per_user_cpu,250,25,0.7728,0.8,30.811221599578857,63.0300983999914,25.1,7.700000000000003,72.0,1.5,11575.21484375,238.703125,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,57,system-wide (NVML/nvidia-smi),25008.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,83ebea47ded0c8dd4f3e4cdccb23be1162c728610a1418c8081625008e6bc071,d060a83660e36fb6cdbcee2123795f4e13fe5ea13d6de6ee1d56a85b7fa21729,5000,1250,,,,
5,1004,ao_per_user_cuda,250,25,0.7584,0.8,19.04652690887451,51.67926999999327,19.8,3.9000000000000004,71.7,1.2000000000000028,11529.84375,194.09375,0.4659090909090909,-4.0,2.2705078125,0.341796875,93.0,14.0,52.0,-3.0,0.0,2.0,0.0263671875,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,5.0,83.93181818181819,93.0,55.0,88,system-wide (NVML/nvidia-smi),3352.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,83ebea47ded0c8dd4f3e4cdccb23be1162c728610a1418c8081625008e6bc071,d060a83660e36fb6cdbcee2123795f4e13fe5ea13d6de6ee1d56a85b7fa21729,5000,1250,0.0,2.0,0.0263671875,2.0
5,1004,per_user_pytorch,250,25,0.6384,0.6,13.14934253692627,45.487952600000426,22.6,7.100000000000001,73.2,2.1000000000000085,11768.5859375,345.48828125,9.8125,35.0,3.1982421875,1.26953125,131.0,52.0,53.0,0.0,16.28662109375,22.0,17.28759765625,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,41.0,92.7,131.0,54.0,80,system-wide (NVML/nvidia-smi),18176.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,83ebea47ded0c8dd4f3e4cdccb23be1162c728610a1418c8081625008e6bc071,d060a83660e36fb6cdbcee2123795f4e13fe5ea13d6de6ee1d56a85b7fa21729,5000,1250,16.28662109375,22.0,17.28759765625,22.0
5,1004,torch_collaborative,250,25,0.8496,,3.9151155948638916,37.33512590001919,20.3,3.8000000000000007,73.4,2.5,11806.42578125,409.125,2.1538461538461537,18.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,17.2021484375,24.0,18.44921875,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,23.0,84.26153846153846,133.0,55.0,65,system-wide (NVML/nvidia-smi),13340.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,83ebea47ded0c8dd4f3e4cdccb23be1162c728610a1418c8081625008e6bc071,d060a83660e36fb6cdbcee2123795f4e13fe5ea13d6de6ee1d56a85b7fa21729,5000,1250,17.2021484375,24.0,18.44921875,24.0
5,1004,ao_per_user_cpu,250,100,0.782,0.8,63.59365916252136,97.77138560000458,24.7,9.2,71.9,1.4000000000000057,11562.85546875,225.84375,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,88,system-wide (NVML/nvidia-smi),9360.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,b9d4248e71af997cdc847fa19ea9e296ed3438e00c303d48daf97bed58197006,20c482ec6c99ce909ee109ddb72d4e441d4f7036d56db5e5bdaf750871fdaef6,20000,5000,,,,
5,1004,ao_per_user_cuda,250,100,0.7486,0.75,19.833823442459106,54.1687769999844,19.8,0.5,71.7,1.1000000000000085,11533.84765625,189.7109375,0.3956043956043956,-2.0,2.2705078125,0.341796875,93.0,14.0,52.0,-3.0,0.0,2.0,0.37451171875,2.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,3.0,83.76923076923077,93.0,55.0,91,system-wide (NVML/nvidia-smi),17624.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,b9d4248e71af997cdc847fa19ea9e296ed3438e00c303d48daf97bed58197006,20c482ec6c99ce909ee109ddb72d4e441d4f7036d56db5e5bdaf750871fdaef6,20000,5000,0.0,2.0,0.37451171875,2.0
5,1004,per_user_pytorch,250,100,0.63,0.65,14.435053586959839,48.361126800009515,21.3,5.800000000000001,73.4,2.5,11795.85546875,395.7578125,9.717647058823529,28.0,3.1982421875,1.26953125,131.0,52.0,53.0,-1.0,16.29736328125,22.0,17.3076171875,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,43.0,93.11764705882354,131.0,55.0,85,system-wide (NVML/nvidia-smi),19904.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,b9d4248e71af997cdc847fa19ea9e296ed3438e00c303d48daf97bed58197006,20c482ec6c99ce909ee109ddb72d4e441d4f7036d56db5e5bdaf750871fdaef6,20000,5000,16.29736328125,22.0,17.3076171875,22.0
5,1004,torch_collaborative,250,100,0.8654,,15.301440238952637,49.64593749999767,21.8,5.199999999999999,74.3,3.299999999999997,11946.46484375,538.8671875,7.7272727272727275,23.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,17.68701171875,24.0,18.947265625,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,27.0,95.61363636363636,133.0,55.0,88,system-wide (NVML/nvidia-smi),24100.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,b9d4248e71af997cdc847fa19ea9e296ed3438e00c303d48daf97bed58197006,20c482ec6c99ce909ee109ddb72d4e441d4f7036d56db5e5bdaf750871fdaef6,20000,5000,17.68701171875,24.0,18.947265625,24.0
5,1004,ao_per_user_cpu,250,200,0.7826000000000001,0.8,121.87960004806519,157.75557460001437,24.2,8.6,73.0,2.299999999999997,11728.6796875,365.5078125,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,56.0,144,system-wide (NVML/nvidia-smi),18496.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,f3a07feeb1b5287f29a0f1a4d80915c0658b3bbb2a516f4bf0d4ef1ee392d6a7,39ba2a6954c17e124f2896bcf2ef18318400fa134ac4693059b8a22cfa0323c2,40000,10000,,,,
5,1004,ao_per_user_cuda,250,200,0.7581,0.75,21.22780680656433,56.49037290000706,19.4,-0.7000000000000028,72.1,0.8999999999999915,11591.5,144.6484375,0.5376344086021505,-1.0,2.7587890625,0.830078125,113.0,34.0,53.0,-2.0,0.0,22.0,1.4853515625,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,2.0,90.6989247311828,113.0,56.0,93,system-wide (NVML/nvidia-smi),20964.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cuda,2.6.0+cu126,12.6,True,cuda,True,available,f3a07feeb1b5287f29a0f1a4d80915c0658b3bbb2a516f4bf0d4ef1ee392d6a7,39ba2a6954c17e124f2896bcf2ef18318400fa134ac4693059b8a22cfa0323c2,40000,10000,0.0,22.0,1.4853515625,22.0
5,1004,per_user_pytorch,250,200,0.6531,0.675,14.870814561843872,50.433055900008185,21.9,3.8999999999999986,73.8,2.700000000000003,11862.296875,431.265625,10.056818181818182,34.0,3.1982421875,1.26953125,131.0,52.0,53.0,-1.0,16.31103515625,22.0,17.3388671875,22.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,40.0,93.61363636363636,131.0,55.0,88,system-wide (NVML/nvidia-smi),28084.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,f3a07feeb1b5287f29a0f1a4d80915c0658b3bbb2a516f4bf0d4ef1ee392d6a7,39ba2a6954c17e124f2896bcf2ef18318400fa134ac4693059b8a22cfa0323c2,40000,10000,16.31103515625,22.0,17.3388671875,22.0
5,1004,torch_collaborative,250,200,0.8777,,31.637057781219482,66.20951300000888,24.7,-3.8000000000000007,75.6,4.299999999999997,12160.41796875,703.0234375,11.810344827586206,23.0,3.2470703125,1.318359375,133.0,54.0,53.0,-1.0,18.10546875,24.0,19.3837890625,24.0,True,nvidia-smi,NVIDIA GeForce RTX 3050 Ti Laptop GPU,27.0,105.10344827586206,133.0,55.0,116,system-wide (NVML/nvidia-smi),25064.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,auto,2.6.0+cu126,12.6,True,cuda,True,available,f3a07feeb1b5287f29a0f1a4d80915c0658b3bbb2a516f4bf0d4ef1ee392d6a7,39ba2a6954c17e124f2896bcf2ef18318400fa134ac4693059b8a22cfa0323c2,40000,10000,18.10546875,24.0,19.3837890625,24.0
6,1005,ao_per_user_cpu,250,5,0.74,1.0,23.38933300971985,55.63425670002471,26.2,11.2,72.8,0.8999999999999915,11708.5859375,153.15625,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,,,,,True,nvidia-smi,,0.0,0.0,0.0,55.0,50,system-wide (NVML/nvidia-smi),3652.0,C:\Users\satwi\.conda\envs\basic_recommender\python.exe,cpu,2.6.0+cu126,12.6,True,cpu,True,available,38312cc37787ded803928b4617ec1d61c97ce13b63cca7cbc21ea9eb4f27ac69,ff10d9b7bc74d057cc7054b1c01f727d4f34be2d7f1beaddf5ee6cd125433c66,1000,250,,,,
